,first_accuracy,first_wait,delayed,cancelled
21070,,,1,0
21071,,,0,0
21072,5.0,374.0,0,0
21073,,,0,0
21074,,,0,0
21075,,,0,0
21076,371.0,38.0,0,1
21077,-14.0,34.0,0,0
21078,242.0,778.0,0,0
21079,122.0,228.0,0,0
21080,-80.0,0.0,0,0
21081,-25.0,87.0,1,0
21082,,,1,0
21083,43668.0,396.0,0,0
21084,,,0,0
21085,4.0,333.0,0,0
21086,-47.0,432.0,0,0
21087,373.0,836.0,1,0
21088,,,0,0
21089,615.0,201.0,0,0
21090,-110.0,50.0,0,0
21091,,,1,0
21092,,,0,0
21093,,,1,0
21094,,,0,0
21095,,,1,0
21096,,,0,0
21097,,,0,0
21098,,,1,0
21099,,,1,0
21100,1651.0,160.0,0,0
21101,,,0,0
21102,-203.0,203.0,0,0
21103,91.0,851.0,0,0
21104,-45.0,0.0,0,0
21105,-593.0,476.0,0,0
21106,,,0,0
21107,613.0,819.0,0,0
21108,62.0,85.0,0,0
21109,734.0,0.0,1,0
21110,,,0,0
21111,872.0,0.0,0,0
21112,-33.0,0.0,0,0
21113,79.0,339.0,0,0
21114,1462.0,671.0,1,0
21115,240.0,341.0,1,0
21116,,,0,0
21117,-41.0,586.0,0,0
21118,-68.0,133.0,1,0
21119,,,0,0
21120,,,0,0
21121,72.0,506.0,0,0
21122,219.0,2094.0,0,0
21123,337.0,162.0,0,0
21124,,,0,0
21125,,,1,0
21126,-383.0,6.0,0,0
21127,-14.0,119.0,0,0
21128,,,0,0
21129,291.0,572.0,1,0
21130,-29.0,132.0,0,0
21131,-88.0,149.0,0,0
21132,,,0,0
21133,-91.0,364.0,0,0
21134,,,0,0
21135,-3.0,391.0,0,0
21136,,,0,0
21137,,,1,0
21138,,,0,0
21139,,,0,0
21140,,,0,0
21141,66.0,37.0,0,0
21142,,,0,0
21143,17.0,0.0,0,0
21144,1389.0,473.0,1,0
21145,,,1,0
21146,,,0,1
21147,,,0,0
21148,122.0,0.0,0,0
21149,45.0,0.0,0,0
21150,-525.0,418.0,0,0
21151,114.0,269.0,0,0
21152,,,0,0
21153,,,0,1
21154,626.0,0.0,1,0
21155,,,0,0
21156,,,0,0
21157,-50.0,356.0,0,0
21158,,,0,0
21159,60.0,0.0,0,0
21160,6899.0,424.0,0,0
21161,863.0,200.0,0,0
21162,,,0,0
21163,-15.0,312.0,0,0
21164,-25.0,147.0,0,0
21165,,,0,0
21166,-237.0,1729.0,1,0
21167,-140.0,941.0,0,0
21168,-315.0,377.0,0,0
21169,,,0,0
21170,6909.0,150.0,0,0
21171,239.0,462.0,0,0
21172,1.0,937.0,0,0
21173,,,0,0
21174,89.0,82.0,0,0
21175,9.0,0.0,0,0
21176,116.0,495.0,1,0
21177,,,0,0
21178,-24.0,19.0,0,0
21179,,,0,0
21180,-17.0,462.0,0,0
21181,,,0,0
21182,-94.0,1398.0,0,0
21183,,,0,0
21184,93.0,124.0,0,0
21185,-80.0,40.0,0,0
21186,,,1,0
21187,,,0,0
21188,340.0,123.0,1,0
21189,43.0,298.0,0,0
21190,,,0,0
21191,,,1,0
21192,39.0,196.0,1,0
21193,,,0,0
21194,,,0,0
21195,80.0,12.0,1,0
21196,-5.0,0.0,0,0
21197,,,0,0
21198,-9.0,452.0,0,0
21199,359.0,458.0,0,0
21200,,,0,0
21201,,,0,0
21202,602.0,27.0,0,0
21203,131.0,120.0,0,0
21204,-464.0,0.0,0,0
21205,15.0,0.0,0,0
21206,,,0,0
21207,,,0,0
21208,-30.0,218.0,0,0
21209,582.0,755.0,0,0
21210,-4.0,0.0,0,0
21211,1.0,10.0,0,0
21212,-790.0,0.0,0,0
21213,3019.0,264.0,0,0
21214,228.0,44.0,0,0
21215,,,0,0
21216,-93.0,230.0,0,0
21217,1580.0,1354.0,0,0
21218,90.0,0.0,1,0
21219,71.0,0.0,0,0
21220,,,0,0
21221,,,0,0
21222,-50.0,631.0,0,0
21223,-103.0,360.0,1,0
21224,228.0,0.0,0,0
21225,,,0,0
21226,,,0,0
21227,,,0,0
21228,6027.0,433.0,0,0
21229,-4.0,0.0,0,0
21230,-235.0,359.0,1,0
21231,,,0,0
21232,-63.0,647.0,0,0
21233,-375.0,0.0,1,0
21234,1186.0,520.0,0,0
21235,94.0,39.0,0,0
21236,,,0,0
21237,116.0,0.0,0,0
21238,3510.0,452.0,1,0
21239,776.0,302.0,0,0
21240,-140.0,112.0,0,0
21241,,,0,0
21242,382.0,403.0,1,0
21243,56.0,115.0,1,0
21244,32.0,300.0,1,0
21245,-4.0,598.0,0,0
21246,1274.0,204.0,0,0
21247,,,0,0
21248,-197.0,598.0,0,0
21249,-81.0,0.0,0,0
21250,75.0,302.0,0,0
21251,1933.0,1040.0,0,0
21252,1828.0,179.0,0,0
21253,-239.0,130.0,0,0
21254,-73.0,0.0,0,0
21255,,,0,0
21256,312.0,18281.0,0,0
21257,,,0,0
21258,-66.0,131.0,1,0
21259,,,0,0
21260,,,0,0
21261,304.0,435.0,1,0
21262,,,0,0
21263,101.0,612.0,0,0
21264,,,0,0
21265,137.0,679.0,0,0
21266,163.0,1417.0,1,0
21267,,,0,0
21268,-59.0,529.0,0,0
21269,21.0,561.0,0,0
21270,-68.0,573.0,0,0
21271,,,0,0
21272,,,1,0
21273,-552.0,753.0,0,0
21274,,,1,0
21275,,,0,0
21276,1344.0,4155.0,0,0
21277,69.0,10.0,1,0
21278,-86.0,741.0,0,0
21279,-47.0,446.0,0,0
21280,,,0,0
21281,-45.0,0.0,0,0
21282,83.0,165.0,0,0
21283,23.0,0.0,0,0
21284,,,0,0
21285,61.0,122.0,1,0
21286,,,1,0
21287,72.0,0.0,0,0
21288,,,0,0
21289,152.0,277.0,1,0
21290,-77.0,691.0,0,0
21291,,,0,0
21292,-58.0,0.0,0,0
21293,137.0,717.0,1,0
21294,91.0,75.0,1,0
21295,,,0,0
21296,,,1,0
21297,1093.0,881.0,1,0
21298,1391.0,38.0,0,0
21299,,,0,0
21300,32.0,296.0,0,0
21301,,,0,0
21302,,,0,0
21303,,,0,0
21304,-2.0,0.0,0,0
21305,-47.0,0.0,0,0
21306,240.0,251.0,0,0
21307,,,0,0
21308,-2.0,496.0,1,0
21309,-21.0,0.0,0,0
21310,93.0,306.0,0,0
21311,-93.0,416.0,0,0
21312,,,0,0
21313,190.0,93.0,0,0
21314,,,0,0
21315,35.0,0.0,0,0
21316,,,0,0
21317,670.0,0.0,0,0
21318,62.0,484.0,0,0
21319,146.0,577.0,0,0
21320,21.0,272.0,0,0
21321,,,0,0
21322,,,0,0
21323,,,0,0
21324,,,0,0
21325,-95.0,10.0,0,0
21326,-5.0,164.0,0,0
21327,,,0,0
21328,40.0,508.0,0,0
21329,-295.0,506.0,0,0
21330,36.0,0.0,0,0
21331,,,0,0
21332,-298.0,490.0,1,0
21333,-48.0,351.0,0,0
21334,-232.0,177.0,0,0
21335,67.0,117.0,1,0
21336,19.0,402.0,0,0
21337,1564.0,3424.0,0,0
21338,,,0,0
21339,17662.0,0.0,0,0
21340,,,0,0
21341,-141.0,0.0,0,0
21342,677.0,0.0,0,0
21343,,,0,0
21344,,,0,0
21345,-64.0,31.0,0,0
21346,,,0,0
21347,-99.0,5298.0,0,0
21348,-105.0,0.0,0,0
21349,,,0,0
21350,183.0,190.0,0,0
21351,-5.0,0.0,0,0
21352,5.0,6146.0,1,0
21353,2050.0,351.0,1,0
21354,,,0,0
21355,650.0,130.0,0,0
21356,1094.0,291.0,0,0
21357,-70.0,589.0,0,0
21358,-101.0,531.0,0,0
21359,238.0,331.0,0,0
21360,44.0,62.0,0,0
21361,-11.0,154.0,1,0
21362,,,0,0
21363,,,0,0
21364,,,0,0
21365,-302.0,0.0,0,0
21366,,,1,0
21367,-53.0,0.0,0,0
21368,,,0,0
21369,-24.0,9.0,0,0
21370,,,0,0
21371,,,0,0
21372,,,0,0
21373,,,0,0
21374,202.0,0.0,0,0
21375,236.0,95.0,0,0
21376,,,0,0
21377,3739.0,227.0,1,0
21378,2813.0,1486.0,0,1
21379,,,0,0
21380,-9.0,628.0,0,0
21381,-41.0,0.0,0,0
21382,,,1,0
21383,,,0,0
21384,,,0,0
21385,413.0,251.0,0,0
21386,,,0,0
21387,-25.0,342.0,0,0
21388,,,1,0
21389,,,0,0
21390,,,0,0
21391,,,0,0
21392,-136.0,332.0,0,0
21393,13.0,164.0,0,0
21394,,,0,0
21395,,,0,0
21396,-63.0,189.0,1,0
21397,,,0,0
21398,-256.0,0.0,0,0
21399,-84.0,0.0,1,0
21400,-85.0,0.0,0,0
21401,,,0,0
21402,,,0,0
21403,1363.0,418.0,0,0
21404,,,0,0
21405,-349.0,2879.0,0,0
21406,1246.0,221.0,0,0
21407,226.0,0.0,0,0
21408,372.0,0.0,0,1
21409,-26.0,546.0,0,0
21410,-48.0,86.0,0,0
21411,1019.0,427.0,0,0
21412,12129.0,1147.0,1,0
21413,,,0,0
21414,,,0,0
21415,-188.0,338.0,1,0
21416,28.0,10.0,1,0
21417,-330.0,378.0,0,0
21418,-5.0,790.0,0,0
21419,82.0,244.0,0,0
21420,,,0,0
21421,,,1,0
21422,3.0,184.0,0,0
21423,,,0,0
21424,775.0,520.0,0,0
21425,94.0,1502.0,0,0
21426,456.0,0.0,0,0
21427,63.0,217.0,0,0
21428,-35.0,0.0,0,0
21429,,,0,0
21430,128.0,129.0,0,0
21431,,,0,0
21432,,,0,0
21433,1357.0,1781.0,1,0
21434,,,1,0
21435,-160.0,0.0,0,0
21436,-245.0,53.0,0,0
21437,,,0,0
21438,1017.0,336.0,0,1
21439,457.0,261.0,0,1
21440,,,0,0
21441,,,0,0
21442,,,0,0
21443,53.0,0.0,0,0
21444,643.0,1497.0,0,0
21445,-15.0,227.0,0,0
21446,441.0,1993.0,0,1
21447,840.0,662.0,0,0
21448,,,0,0
21449,-112.0,533.0,0,0
21450,136.0,234.0,0,0
21451,-28.0,526.0,0,0
21452,,,0,0
21453,144.0,189.0,0,0
21454,14.0,1130.0,0,0
21455,,,0,0
21456,,,0,0
21457,,,0,0
21458,-2098.0,577.0,0,0
21459,-96.0,104.0,0,0
21460,-332.0,552.0,0,0
21461,,,1,0
21462,,,1,0
21463,47.0,481.0,0,0
21464,,,0,0
21465,,,1,0
21466,-271.0,556.0,0,0
21467,-346.0,0.0,0,0
21468,-77.0,210.0,0,0
21469,-98.0,0.0,0,0
21470,-314.0,112.0,0,0
21471,,,0,0
21472,5.0,0.0,1,0
21473,743.0,56.0,1,0
21474,21.0,1437.0,0,0
21475,482.0,682.0,0,0
21476,-248.0,0.0,0,0
21477,-1416.0,34.0,0,0
21478,-131.0,113.0,1,0
21479,50.0,819.0,0,0
21480,117.0,106.0,0,0
21481,-18.0,91.0,0,0
21482,-65.0,0.0,0,0
21483,,,0,0
21484,,,0,1
21485,,,0,0
21486,-137.0,626.0,1,0
21487,9948.0,529.0,1,0
21488,49.0,284.0,0,0
21489,-37.0,794.0,0,0
21490,2545.0,278.0,0,1
21491,329.0,121.0,0,0
21492,-67.0,47.0,0,0
21493,,,0,0
21494,,,0,0
21495,,,0,0
21496,,,0,0
21497,499.0,2.0,1,0
21498,25.0,0.0,0,0
21499,0.0,0.0,1,0
21500,243.0,411.0,0,0
21501,,,1,1
21502,98.0,0.0,0,0
21503,-55.0,11.0,0,0
21504,-3.0,0.0,0,0
21505,,,0,0
21506,,,0,1
21507,832.0,70.0,0,0
21508,-35.0,38.0,1,0
21509,-11.0,0.0,0,0
21510,-82.0,467.0,0,0
21511,-4.0,20.0,0,0
21512,-390.0,5.0,0,0
21513,754.0,0.0,0,0
21514,,,0,0
21515,,,0,0
21516,-20.0,0.0,0,0
21517,,,0,0
21518,4.0,668.0,0,0
21519,,,0,0
21520,-97.0,241.0,1,0
21521,-3.0,811.0,0,0
21522,-48.0,0.0,0,0
21523,-72.0,0.0,0,0
21524,82.0,84.0,0,0
21525,37.0,0.0,0,0
21526,,,0,0
21527,3.0,0.0,0,0
21528,202.0,5125.0,1,0
21529,0.0,650.0,0,0
21530,550.0,215.0,0,0
21531,-75.0,47.0,0,0
21532,1236.0,3496.0,1,1
21533,,,0,0
21534,,,0,0
21535,180.0,348.0,0,0
21536,-15.0,9.0,0,0
21537,,,1,0
21538,-95.0,61.0,0,0
21539,-100.0,172.0,1,0
21540,20.0,165.0,0,0
21541,103.0,61.0,1,0
21542,,,0,0
21543,347.0,513.0,0,0
21544,-79.0,0.0,0,0
21545,65.0,1.0,0,0
21546,,,0,0
21547,,,0,0
21548,-94.0,80.0,0,0
21549,990.0,3903.0,0,0
21550,,,1,0
21551,5.0,226.0,1,0
21552,36.0,771.0,1,0
21553,-595.0,0.0,0,0
21554,113.0,606.0,0,0
21555,-638.0,1322.0,0,0
21556,,,1,0
21557,77.0,0.0,0,0
21558,-162.0,125.0,0,0
21559,430.0,0.0,0,0
21560,-215.0,78.0,0,0
21561,,,0,0
21562,,,0,0
21563,-60.0,324.0,0,0
21564,3911.0,1026.0,0,1
21565,15.0,632.0,0,0
21566,95.0,70.0,1,0
21567,-119.0,332.0,0,0
21568,,,0,0
21569,,,1,0
21570,,,0,0
21571,,,0,0
21572,215.0,1132.0,1,0
21573,,,0,0
21574,204.0,138.0,1,0
21575,791.0,544.0,1,0
21576,-57.0,441.0,0,0
21577,112.0,403.0,0,0
21578,-183.0,0.0,0,0
21579,,,0,0
21580,854.0,595.0,0,0
21581,121.0,51.0,0,0
21582,-3.0,0.0,0,0
21583,-48.0,0.0,0,0
21584,-242.0,35.0,1,0
21585,20.0,241.0,0,0
21586,909.0,0.0,0,0
21587,,,0,0
21588,-71.0,337.0,1,0
21589,-128.0,465.0,1,0
21590,-279.0,24.0,0,0
21591,-104.0,318.0,0,0
21592,117.0,149.0,0,0
21593,,,0,0
21594,-29.0,204.0,0,0
21595,,,1,0
21596,110.0,405.0,1,0
21597,-3.0,0.0,0,0
21598,62.0,131.0,0,0
21599,109.0,542.0,0,0
21600,,,0,0
21601,,,1,0
21602,99.0,39.0,0,0
21603,15.0,485.0,1,0
21604,,,1,0
21605,82.0,142.0,0,0
21606,18.0,7.0,0,0
21607,119.0,66.0,0,0
21608,,,1,0
21609,,,0,1
21610,,,0,1
21611,,,0,0
21612,514.0,848.0,0,0
21613,184.0,140.0,0,0
21614,38.0,85.0,0,0
21615,-107.0,391.0,1,0
21616,,,0,0
21617,,,0,0
21618,50.0,296.0,0,0
21619,,,0,0
21620,,,0,0
21621,,,0,0
21622,,,0,0
21623,-158.0,129.0,0,0
21624,237.0,0.0,0,0
21625,3140.0,1201.0,0,0
21626,,,0,0
21627,,,1,0
21628,299.0,0.0,0,0
21629,,,0,0
21630,,,1,0
21631,-136.0,544.0,0,0
21632,-31.0,0.0,0,0
21633,143.0,0.0,0,0
21634,-6.0,0.0,0,0
21635,-6.0,0.0,0,0
21636,,,0,0
21637,1459.0,82.0,0,0
21638,-89.0,445.0,0,0
21639,-59.0,1305.0,0,0
21640,,,0,0
21641,13.0,82.0,0,0
21642,-288.0,132.0,0,0
21643,109.0,65.0,0,0
21644,,,0,0
21645,-132.0,0.0,0,0
21646,,,0,0
21647,-66.0,268.0,0,1
21648,-146.0,239.0,0,0
21649,-372.0,0.0,0,0
21650,,,0,0
21651,-1129.0,336.0,0,0
21652,6.0,15.0,0,0
21653,-24.0,26.0,0,0
21654,366.0,61.0,0,0
21655,663.0,265.0,0,0
21656,238.0,329.0,1,0
21657,50.0,151.0,0,0
21658,1393.0,417.0,0,0
21659,,,0,0
21660,88.0,603.0,0,0
21661,,,0,0
21662,,,0,0
21663,-39.0,7169.0,1,0
21664,1558.0,354.0,0,0
21665,334.0,60.0,1,0
21666,,,0,0
21667,222.0,0.0,0,0
21668,,,0,0
21669,,,0,0
21670,,,0,0
21671,,,0,1
21672,-65.0,329.0,1,0
21673,89.0,646.0,1,0
21674,-181.0,0.0,0,0
21675,-34.0,0.0,0,0
21676,,,0,0
21677,1669.0,607.0,0,0
21678,8.0,146.0,0,0
21679,353.0,0.0,0,0
21680,839.0,286.0,0,0
21681,,,0,0
21682,,,0,0
21683,93.0,204.0,0,0
21684,157.0,0.0,0,0
21685,,,0,0
21686,-33.0,0.0,0,0
21687,1265.0,99.0,0,0
21688,,,1,0
21689,209.0,1026.0,0,0
21690,,,0,0
21691,-227.0,0.0,0,0
21692,-222.0,0.0,0,0
21693,-105.0,638.0,1,0
21694,,,0,0
21695,-28.0,509.0,0,0
21696,,,0,0
21697,,,0,0
21698,,,1,0
21699,140.0,761.0,0,0
21700,,,0,0
21701,145.0,414.0,1,0
21702,2467.0,3985.0,0,0
21703,-81.0,216.0,1,0
21704,209.0,554.0,0,0
21705,,,1,0
21706,,,0,0
21707,38.0,188.0,0,0
21708,4692.0,2012.0,0,0
21709,30.0,50.0,0,0
21710,7046.0,43.0,1,0
21711,,,0,0
21712,2845.0,149.0,0,0
21713,2845.0,149.0,0,0
21714,,,0,0
21715,26.0,0.0,1,0
21716,-444.0,0.0,0,0
21717,-113.0,0.0,0,0
21718,,,0,0
21719,-114.0,247.0,0,0
21720,21.0,0.0,1,0
21721,,,0,0
21722,360.0,142.0,0,0
21723,1163.0,3051.0,0,0
21724,-10.0,163.0,0,0
21725,-21.0,356.0,0,0
21726,7.0,8354.0,0,0
21727,-191.0,0.0,0,0
21728,-86.0,0.0,0,0
21729,-173.0,129.0,0,0
21730,-51.0,229.0,0,0
21731,-76.0,21.0,0,0
21732,,,0,0
21733,44.0,0.0,0,0
21734,,,0,0
21735,,,0,0
21736,,,0,0
21737,,,0,0
21738,208.0,23.0,0,0
21739,-65.0,214.0,0,0
21740,84.0,247.0,0,1
21741,,,0,0
21742,186.0,320.0,0,0
21743,,,0,0
21744,,,0,0
21745,,,0,0
21746,,,0,0
21747,304.0,362.0,0,0
21748,,,0,0
21749,-494.0,25.0,0,0
21750,,,0,0
21751,-58.0,0.0,0,0
21752,-97.0,6271.0,0,0
21753,495.0,0.0,0,0
21754,,,0,0
21755,-1.0,433.0,0,0
21756,,,1,0
21757,-155.0,740.0,0,0
21758,1572.0,154.0,0,0
21759,-424.0,37.0,0,0
21760,,,1,0
21761,-17.0,0.0,0,0
21762,-167.0,0.0,0,0
21763,3.0,124.0,0,0
21764,-46.0,0.0,0,0
21765,123.0,11222.0,0,0
21766,248.0,100.0,0,0
21767,82.0,95.0,0,1
21768,,,0,0
21769,-60.0,893.0,0,0
21770,5085.0,495.0,1,0
21771,,,0,0
21772,-75.0,29.0,0,0
21773,760.0,967.0,0,0
21774,,,0,0
21775,,,0,0
21776,,,0,0
21777,-42.0,61.0,0,0
21778,,,0,0
21779,396.0,3219.0,0,1
21780,727.0,956.0,1,0
21781,,,0,0
21782,103.0,285.0,0,0
21783,1227.0,217.0,0,0
21784,-51.0,269.0,0,0
21785,,,0,0
21786,,,0,0
21787,-120.0,93.0,1,0
21788,,,0,0
21789,,,0,0
21790,,,0,0
21791,,,0,0
21792,,,1,0
21793,63.0,475.0,0,0
21794,77.0,144.0,1,0
21795,-34.0,194.0,1,0
21796,-423.0,25.0,0,0
21797,,,0,0
21798,-80.0,309.0,0,0
21799,,,0,0
21800,-113.0,174.0,0,0
21801,77.0,562.0,0,0
21802,,,0,0
21803,,,1,0
21804,54.0,903.0,0,0
21805,-145.0,700.0,0,0
21806,451.0,286.0,0,0
21807,-66.0,519.0,1,0
21808,582.0,0.0,0,0
21809,-26.0,77.0,0,0
21810,2282.0,213.0,0,0
21811,,,0,0
21812,326.0,0.0,1,0
21813,5671.0,310.0,0,0
21814,119.0,0.0,0,0
21815,-165.0,162.0,0,0
21816,-63.0,0.0,0,0
21817,126.0,0.0,0,0
21818,74.0,1687.0,0,0
21819,-246.0,227.0,0,0
21820,169.0,0.0,0,0
21821,,,0,0
21822,,,0,0
21823,223.0,28.0,0,0
21824,-39.0,0.0,0,0
21825,,,0,0
21826,956.0,43.0,0,0
21827,461.0,3245.0,1,0
21828,-86.0,46.0,0,0
21829,7399.0,252.0,0,0
21830,,,0,0
21831,670.0,0.0,0,0
21832,130.0,101.0,0,0
21833,-117.0,248.0,0,0
21834,-129.0,403.0,0,0
21835,,,0,0
21836,1682.0,0.0,0,0
21837,,,0,0
21838,-33.0,212.0,0,0
21839,14.0,660.0,0,0
21840,5.0,118.0,0,0
21841,,,0,0
21842,,,0,0
21843,,,0,0
21844,-122.0,0.0,0,0
21845,,,0,0
21846,,,0,0
21847,,,0,0
21848,,,0,0
21849,-163.0,304.0,0,1
21850,-262.0,0.0,0,0
21851,,,0,0
21852,-50.0,30.0,0,0
21853,,,0,0
21854,756.0,15.0,0,0
21855,,,0,0
21856,,,0,0
21857,,,0,0
21858,296.0,0.0,0,0
21859,,,0,0
21860,,,0,0
21861,641.0,102.0,0,0
21862,-223.0,405.0,0,0
21863,-203.0,104.0,0,0
21864,,,0,0
21865,193.0,246.0,0,0
21866,54315.0,9490.0,1,0
21867,-46.0,290.0,0,0
21868,82.0,0.0,0,0
21869,-481.0,0.0,0,0
21870,,,1,0
21871,-140.0,0.0,0,0
21872,-363.0,1695.0,0,1
21873,,,0,0
21874,89.0,0.0,0,0
21875,139.0,807.0,1,1
21876,,,0,0
21877,6.0,3551.0,0,0
21878,15.0,69.0,0,0
21879,,,0,0
21880,,,0,0
21881,-1.0,0.0,0,0
21882,,,0,0
21883,,,0,0
21884,-3.0,0.0,0,0
21885,,,0,0
21886,,,0,0
21887,,,1,0
21888,,,0,0
21889,,,0,0
21890,-17.0,166.0,0,0
21891,-151.0,144.0,0,0
21892,,,0,0
21893,,,0,0
21894,163.0,442.0,1,0
21895,-106.0,245.0,1,0
21896,,,0,0
21897,503.0,511.0,0,0
21898,146.0,0.0,0,0
21899,85.0,251.0,0,0
21900,,,0,0
21901,62.0,158.0,1,0
21902,-63.0,601.0,0,0
21903,-46.0,300.0,1,0
21904,-127.0,0.0,0,0
21905,116.0,493.0,1,0
21906,-192.0,682.0,0,0
21907,,,0,0
21908,-78.0,160.0,0,0
21909,,,0,0
21910,93.0,0.0,0,0
21911,401.0,0.0,0,0
21912,-17.0,63.0,1,0
21913,-18.0,341.0,0,0
21914,,,0,0
21915,5351.0,458.0,1,0
21916,96.0,338.0,1,0
21917,-137.0,555.0,0,0
21918,-60.0,413.0,0,0
21919,151.0,1212.0,1,1
21920,,,0,0
21921,,,0,0
21922,-60.0,0.0,0,0
21923,,,0,0
21924,2587.0,398.0,1,0
21925,-61.0,0.0,0,0
21926,81.0,577.0,0,0
21927,887.0,61.0,0,0
21928,,,0,0
21929,94.0,661.0,1,0
21930,,,0,0
21931,-156.0,511.0,0,1
21932,1245.0,108.0,0,0
21933,2374.0,38.0,1,0
21934,,,0,0
21935,,,0,0
21936,,,0,0
21937,-104.0,328.0,0,0
21938,,,0,0
21939,,,0,0
21940,-155.0,263.0,0,0
21941,,,0,0
21942,,,1,0
21943,-54.0,0.0,0,0
21944,-130.0,522.0,0,0
21945,5713.0,1202.0,0,0
21946,,,0,0
21947,52.0,60.0,0,0
21948,19.0,769.0,0,0
21949,,,0,0
21950,150.0,87.0,0,0
21951,-57.0,1834.0,0,0
21952,710.0,442.0,0,0
21953,,,0,0
21954,-50.0,0.0,0,0
21955,1070.0,616.0,0,0
21956,309.0,0.0,1,0
21957,602.0,443.0,0,0
21958,22.0,365.0,0,0
21959,,,0,0
21960,-58.0,371.0,1,0
21961,666.0,0.0,0,0
21962,-109.0,198.0,0,0
21963,,,0,0
21964,-2.0,871.0,0,0
21965,8.0,43.0,1,0
21966,,,1,0
21967,-83.0,101.0,0,0
21968,-10.0,536.0,0,1
21969,1353.0,392.0,0,1
21970,312.0,0.0,0,0
21971,153.0,247.0,0,0
21972,,,0,0
21973,425.0,0.0,0,0
21974,120.0,242.0,0,0
21975,,,0,0
21976,323.0,0.0,0,0
21977,,,0,0
21978,2093.0,296.0,0,0
21979,-8.0,38.0,0,0
21980,98.0,55.0,0,0
21981,-94.0,101.0,1,0
21982,,,0,0
21983,,,0,0
21984,139.0,435.0,0,0
21985,-21.0,0.0,0,0
21986,,,0,0
21987,50.0,16.0,1,0
21988,592.0,4852.0,0,0
21989,-132.0,284.0,0,0
21990,-48.0,108.0,0,0
21991,,,0,0
21992,381.0,32.0,0,0
21993,20.0,66.0,0,0
21994,,,0,0
21995,-82.0,86.0,0,0
21996,,,0,0
21997,-12.0,102.0,0,0
21998,1680.0,863.0,0,0
21999,543.0,0.0,0,0
22000,-29.0,188.0,0,0
22001,2952.0,934.0,1,0
22002,,,0,0
22003,-102.0,152.0,1,0
22004,45.0,246.0,0,0
22005,,,0,0
22006,-34.0,218.0,0,0
22007,,,0,0
22008,664.0,0.0,0,0
22009,206.0,0.0,0,0
22010,124.0,318.0,1,0
22011,-140.0,0.0,0,0
22012,-74.0,154.0,0,0
22013,,,0,0
22014,-12.0,676.0,0,0
22015,-3.0,2164.0,0,0
22016,,,0,0
22017,,,1,0
22018,,,0,0
22019,17304.0,680.0,0,1
22020,,,0,0
22021,,,1,0
22022,426.0,369.0,0,0
22023,,,1,0
22024,,,0,0
22025,-88.0,162.0,1,0
22026,-546.0,1595.0,1,1
22027,-138.0,275.0,0,0
22028,40.0,611.0,0,0
22029,1200.0,1573.0,0,0
22030,-91.0,0.0,0,0
22031,2.0,0.0,0,0
22032,-322.0,579.0,0,0
22033,,,0,0
22034,1397.0,311.0,1,0
22035,-355.0,740.0,0,0
22036,-54.0,241.0,0,0
22037,-451.0,83.0,0,0
22038,66.0,41.0,1,0
22039,14.0,1052.0,0,0
22040,-61.0,978.0,0,0
22041,,,0,0
22042,,,0,1
22043,,,0,0
22044,,,0,0
22045,-156.0,1075.0,0,0
22046,,,0,0
22047,17380.0,0.0,0,0
22048,,,0,0
22049,-263.0,910.0,0,0
22050,16.0,0.0,1,0
22051,,,0,0
22052,,,0,0
22053,168.0,82.0,0,0
22054,820.0,0.0,0,0
22055,318.0,50.0,0,0
22056,265.0,17.0,0,0
22057,-9.0,0.0,0,0
22058,1420.0,415.0,0,0
22059,,,0,0
22060,-258.0,672.0,0,0
22061,132.0,238.0,0,0
22062,,,0,0
22063,-205.0,304.0,0,0
22064,610.0,242.0,0,0
22065,86.0,66.0,1,0
22066,48.0,0.0,0,0
22067,45.0,247.0,0,0
22068,156.0,298.0,0,0
22069,,,1,0
22070,8917.0,12086.0,0,1
22071,-128.0,0.0,0,0
22072,-552.0,0.0,0,0
22073,,,0,0
22074,-13.0,0.0,0,0
22075,,,0,0
22076,-169.0,418.0,0,0
22077,,,0,0
22078,113.0,774.0,0,0
22079,-5.0,433.0,0,0
22080,-461.0,575.0,0,0
22081,,,0,0
22082,,,0,0
22083,,,0,0
22084,71.0,358.0,0,0
22085,-290.0,394.0,1,0
22086,3274.0,38.0,0,0
22087,155.0,0.0,0,0
22088,-108.0,260.0,1,0
22089,,,0,0
22090,55.0,0.0,0,0
22091,-234.0,497.0,0,0
22092,-5.0,602.0,0,0
22093,-10.0,0.0,0,0
22094,,,1,0
22095,,,0,0
22096,324.0,367.0,0,0
22097,,,0,0
22098,-59.0,463.0,0,0
22099,,,0,0
22100,,,0,0
22101,,,0,0
22102,,,0,0
22103,,,0,0
22104,-15.0,426.0,0,0
22105,-16.0,326.0,0,0
22106,,,0,0
22107,1672.0,0.0,0,0
22108,-2.0,56.0,0,0
22109,3.0,530.0,0,0
22110,-6.0,72.0,0,1
22111,-253.0,0.0,0,0
22112,431.0,0.0,0,0
22113,,,0,0
22114,24.0,0.0,0,0
22115,10211.0,940.0,0,1
22116,3.0,16.0,0,0
22117,54.0,969.0,0,0
22118,2.0,358.0,0,0
22119,,,1,0
22120,,,0,0
22121,97.0,91.0,0,0
22122,461.0,1329.0,1,0
22123,,,0,1
22124,-76.0,0.0,0,1
22125,179.0,58.0,0,0
22126,,,0,0
